Epoch number,Elapsed Time
0,8.9871
1,8.9851
2,8.9884
3,8.9748
4,8.9851
5,8.9472
6,8.9258
7,9.0000
8,8.9867
9,8.9575
10,9.0053
11,8.9970
12,8.9869
13,8.9969
14,8.9934
15,8.9958
16,8.9865
17,9.0059
18,9.0030
19,8.9944
20,9.0032
21,8.9949
22,8.9984
23,8.9996
24,9.0169
25,8.9899
26,8.9894
27,8.9854
28,8.9964
29,9.0000
30,8.9809
31,9.0092
32,9.0262
33,9.0003
34,9.0031
35,9.0008
36,8.9993
37,8.9935
38,9.0138
39,9.0008
40,8.9211
41,8.9667
42,8.9930
43,8.9527
44,9.0014
45,9.0070
46,9.0000
47,8.9787
48,8.9823
49,9.0030
50,9.0058
51,8.9902
52,9.0117
53,9.0199
54,9.0167
55,9.0139
56,9.0313
57,9.0175
58,8.9906
59,9.0084
60,9.0092
61,9.0255
62,9.0074
63,9.0090
64,8.9896
65,9.0217
66,8.9984
67,9.0055
68,8.9842
69,8.9954
70,8.9749
71,8.9761
72,8.9740
73,8.9949
74,8.9569
75,8.9148
76,9.0011
77,8.9849
78,8.9942
79,8.9945
80,8.9948
81,8.9878
82,9.0067
83,8.9894
84,8.9934
85,8.9838
86,9.0060
87,9.0039
88,9.0137
89,8.9996
90,8.9981
91,8.9956
92,9.0168
93,8.9960
94,8.9897
95,9.0076
96,8.9813
97,8.9919
98,8.9890
99,8.9795
