Epoch number,Elapsed Time
0,18.6128
1,18.7365
2,18.6277
3,18.7182
4,18.7117
5,18.7315
6,18.7064
7,18.7226
8,18.7151
9,18.7189
10,18.7072
11,18.7120
12,18.6959
13,18.5642
14,18.7083
15,18.7169
16,18.7108
17,18.7237
18,18.6188
19,18.9008
20,18.7199
21,18.7024
22,18.7239
23,18.6838
24,18.7209
25,18.6740
26,18.7203
27,18.6862
28,18.6715
29,18.6886
30,18.4948
31,18.6946
32,18.7051
33,18.6943
34,18.6418
35,18.6480
36,18.6956
37,18.6738
38,18.6912
39,18.6935
40,18.6659
41,18.7043
42,18.6971
43,18.6966
44,18.6802
45,18.6885
46,18.5536
47,18.6198
48,18.6484
49,18.6732
50,18.6958
51,18.5589
52,18.6989
53,18.6649
54,18.6733
55,18.6577
56,18.6783
57,18.6886
58,18.6528
59,18.6982
60,18.5232
61,18.4570
62,18.4565
63,18.3592
64,18.4672
65,18.4679
66,18.6883
67,18.5705
68,18.6886
69,18.6562
70,18.6858
71,18.6730
72,18.6827
73,18.6657
74,18.6785
75,18.6813
76,18.7361
77,18.6654
78,18.7062
79,18.6605
80,18.4883
81,18.6642
82,18.6709
83,18.6472
84,18.5773
85,18.6498
86,18.6627
87,18.6440
88,18.6569
89,18.6445
90,18.6621
91,18.6576
92,18.6528
93,18.6434
94,18.6426
95,18.6330
96,18.5097
97,18.5664
98,18.6534
99,18.6538
