Epoch number,Elapsed Time
0,15.9222
1,15.9887
2,15.9206
3,15.9938
4,16.0034
5,16.2136
6,16.2099
7,15.9318
8,15.9078
9,15.9941
10,15.8934
11,15.9030
12,15.8640
13,15.7804
14,15.6469
15,15.7092
16,15.7921
17,15.7796
18,15.7337
19,15.7612
20,15.8371
21,15.7377
22,15.7580
23,15.7436
24,15.7894
25,15.7265
26,15.7103
27,15.6896
28,15.7277
29,15.7333
30,15.7126
31,15.7185
32,15.7176
33,15.7120
34,15.6549
35,15.7490
36,15.7281
37,15.7406
38,15.7359
39,15.7341
40,15.7207
41,15.7267
42,15.7273
43,15.7327
44,15.7293
45,15.7199
46,15.6809
47,15.7227
48,15.7098
49,15.7191
50,15.7341
51,15.7204
52,15.7429
53,15.7132
54,15.6786
55,15.7378
56,15.7293
57,15.7227
58,15.7326
59,15.7247
60,15.7231
61,15.7555
62,15.7723
63,15.7180
64,15.7385
65,15.6934
66,15.7681
67,15.7645
68,15.7338
69,15.7234
70,15.7386
71,15.7541
72,15.7352
73,15.6762
74,15.7048
75,15.7114
76,15.7306
77,15.7291
78,15.7223
79,15.7040
80,15.7053
81,15.7199
82,15.7134
83,15.7243
84,15.7081
85,15.6785
86,15.7133
87,15.7003
88,15.7091
89,15.7105
90,15.7005
91,15.7041
92,15.7201
93,15.6292
94,15.7188
95,15.7513
96,15.7111
97,15.7258
98,15.7218
99,15.7157
