train_acc,train_loss,val_acc,val_loss
0.74515,0.82650596,0.8519620253164558,0.43374667
0.85816,0.40576926,0.8694936708860759,0.36448604
0.8732300000000001,0.3563313,0.8760759493670887,0.35087058
0.8801,0.32837155,0.8684810126582279,0.35425332
0.8854000000000001,0.3096086,0.8781012658227849,0.31949246
0.89139,0.2923709,0.8876582278481012,0.31384873
0.89551,0.27766272,0.8838607594936709,0.32365245
0.8991999999999999,0.26670003,0.8847468354430381,0.31869906
0.9024,0.25422966,0.888227848101266,0.3198894
0.90598,0.24226645,0.8868354430379747,0.3279017
0.9096799999999999,0.23202398,0.8851898734177216,0.32950088
0.9106600000000001,0.22427763,0.8879746835443039,0.33019966
0.9149,0.2129867,0.8874050632911393,0.33467358
0.91755,0.20553932,0.8903797468354431,0.33729637
0.9194500000000001,0.19886297,0.8814556962025317,0.35176143
0.9225,0.19011892,0.8829113924050633,0.3694533
0.92501,0.18264619,0.8843670886075948,0.3733709
0.9277000000000001,0.17555796,0.8854430379746836,0.38209426
0.92916,0.16988178,0.880632911392405,0.38651586
0.93203,0.1637079,0.8789240506329115,0.3921235
0.9348799999999999,0.15696388,0.8817088607594937,0.40596905
0.9368299999999999,0.15153466,0.8784177215189873,0.41596305
0.9375999999999999,0.14947155,0.875886075949367,0.4395907
0.94,0.14214998,0.8795569620253164,0.43633354
0.94219,0.13798629,0.8801265822784811,0.4548305
0.9440299999999999,0.13399604,0.8768354430379748,0.47292793
0.9455,0.12929687,0.8755696202531644,0.48635373
0.9469099999999998,0.12488806,0.8758227848101265,0.5138609
0.9474099999999999,0.12433802,0.8753797468354431,0.4972316
0.94989,0.120130174,0.8737974683544304,0.50516737
0.9508699999999999,0.11711177,0.8737974683544302,0.5246553
0.9535399999999999,0.11152203,0.8727215189873418,0.53802675
0.9544000000000001,0.10851011,0.8728481012658229,0.5504161
0.9546399999999999,0.109713815,0.8746202531645569,0.55144304
0.95528,0.10545872,0.8768354430379748,0.5701898
0.9574000000000001,0.10331674,0.8725316455696202,0.5839017
0.95831,0.09995098,0.8694936708860759,0.6051141
0.9581599999999999,0.100289926,0.8747468354430379,0.5844227
0.9606399999999998,0.09617207,0.8751898734177215,0.6324662
0.96081,0.09475313,0.8682278481012659,0.6616337
0.9613600000000001,0.09360153,0.8734177215189873,0.6351011
0.96291,0.08888501,0.8708227848101264,0.6466628
0.9619300000000001,0.09178331,0.8698101265822785,0.66503
0.96442,0.08661857,0.8727848101265825,0.67732954
0.96511,0.08432599,0.8667721518987341,0.72248137
0.9641200000000001,0.087995335,0.8700632911392405,0.6875267
0.96545,0.08363447,0.8710759493670885,0.7131976
0.96664,0.08206201,0.8690506329113924,0.72091097
0.96621,0.08275396,0.8724683544303795,0.72609085
0.9671200000000001,0.08039067,0.870253164556962,0.75409245
0.9695,0.07460893,0.8706329113924051,0.75030494
0.968,0.079207025,0.8687974683544303,0.7512374
0.96873,0.07829051,0.8720886075949369,0.72803634
0.9705100000000001,0.07341557,0.868987341772152,0.78304833
0.97079,0.07228445,0.8694936708860759,0.7869006
0.9700700000000001,0.07426384,0.870379746835443,0.76235086
0.9725700000000002,0.06818951,0.8701898734177216,0.8148825
0.97124,0.072370514,0.8715189873417721,0.76225513
0.9709400000000001,0.07214679,0.8690506329113924,0.8102677
0.9730300000000001,0.06722802,0.8687974683544303,0.8565981
0.9734100000000001,0.066123545,0.8731012658227847,0.82630205
0.9737,0.06670457,0.8703797468354431,0.823117
0.9744200000000001,0.06414651,0.8670253164556962,0.84504026
0.97424,0.06411302,0.8662658227848101,0.87471336
0.9735400000000001,0.06635934,0.8694936708860759,0.8454501
0.9749300000000001,0.061734825,0.8710759493670885,0.8816645
0.9750200000000001,0.06402802,0.8679113924050632,0.84907496
0.97723,0.05866088,0.8697468354430381,0.92642057
0.9756500000000001,0.06310487,0.8687341772151899,0.9137133
0.9765500000000001,0.059015878,0.8686075949367089,0.89969105
0.9773700000000001,0.058074806,0.8699367088607595,0.9067708
0.97623,0.06177765,0.8687974683544304,0.853205
0.9779900000000001,0.058497395,0.8694936708860759,0.9200821
0.9776600000000001,0.05664105,0.8670886075949367,0.96539867
0.9778600000000002,0.05595386,0.8631012658227847,0.94811594
0.9778600000000002,0.05595765,0.8629113924050633,0.96379685
0.9790300000000002,0.05501435,0.8698101265822785,0.9393946
0.9794500000000002,0.05349669,0.8723417721518987,0.92356205
0.9791400000000001,0.05381957,0.8727215189873417,0.9287179
0.9788100000000002,0.05520514,0.8728481012658229,0.952827
0.9800000000000001,0.05128201,0.8686708860759493,0.9487077
0.9797,0.053205818,0.8667721518987342,1.0063047
0.9793100000000001,0.052948803,0.86873417721519,0.93849754
0.9799900000000001,0.051434264,0.8668987341772154,0.93832785
0.98073,0.050922643,0.870253164556962,0.97888106
0.9817800000000001,0.04857094,0.8654430379746836,0.99891007
0.9816500000000002,0.047566388,0.8668354430379746,1.0129806
0.9809700000000001,0.050592568,0.8701265822784809,1.0121837
0.98131,0.049276702,0.8710126582278481,1.0157331
0.9816800000000001,0.04871666,0.8670253164556962,1.0275649
0.9815700000000002,0.048901223,0.8683544303797468,1.0200659
0.9825700000000002,0.045405738,0.8682278481012659,1.0232098
0.9824,0.046387885,0.8672151898734178,1.0327548
0.98346,0.045043603,0.867278481012658,0.9979223
0.9825100000000001,0.04638035,0.8677215189873417,1.0560197
0.9831500000000001,0.045564223,0.8663291139240507,1.0395032
0.9828300000000001,0.04650579,0.8660759493670884,1.0862346
0.9831300000000001,0.044797838,0.8661392405063293,1.1025014
0.9840600000000002,0.0426635,0.8643037974683546,1.1054348
0.9836900000000001,0.04399062,0.8669620253164558,1.0887285
