Epoch number,Elapsed Time
0,16.1602
1,16.1550
2,16.1864
3,16.1453
4,16.1040
5,16.1734
6,16.1564
7,16.1631
8,16.1618
9,16.1523
10,16.1501
11,16.1651
12,16.1551
13,16.0990
14,16.1739
15,16.1589
16,16.1948
17,16.1669
18,16.1775
19,16.1761
20,16.1725
21,16.1861
22,16.1764
23,16.0746
24,16.1651
25,16.1700
26,16.2446
27,16.1835
28,16.1572
29,16.1768
30,16.1568
31,16.1672
32,16.1257
33,16.1735
34,16.1862
35,16.1742
36,16.1563
37,16.1804
38,16.1986
39,16.1820
40,16.1763
41,16.1756
42,16.0753
43,16.1879
44,16.1922
45,16.1790
46,16.1631
47,16.1926
48,16.1724
49,16.1643
50,16.1806
51,16.1068
52,16.1488
53,16.1727
54,16.1649
55,16.1635
56,16.1716
57,16.1583
58,16.1718
59,16.1636
60,16.1650
61,16.0576
62,16.1654
63,16.1698
64,16.1817
65,16.1829
66,16.1803
67,16.1748
68,16.1764
69,16.1779
70,16.1126
71,16.1783
72,16.1584
73,16.1564
74,16.1891
75,16.1794
76,16.1789
77,16.1945
78,16.1512
79,16.1849
80,16.1045
81,16.1302
82,16.1513
83,16.1795
84,16.1726
85,16.1691
86,16.1774
87,16.1731
88,16.1816
89,16.1196
90,16.1691
91,16.1594
92,16.1705
93,16.1682
94,16.1644
95,16.1715
96,16.1548
97,16.1370
98,16.1587
99,16.1246
