Epoch number,Elapsed Time
0,19.3009
1,19.2965
2,19.3680
3,19.2723
4,19.2647
5,19.2522
6,19.2171
7,19.2793
8,19.2622
9,19.2383
10,19.2874
11,19.2456
12,19.2601
13,19.2954
14,19.2496
15,19.2565
16,19.2723
17,19.2612
18,19.2378
19,19.2729
20,19.2422
21,19.2567
22,19.2135
23,19.2767
24,19.2377
25,19.2896
26,19.2659
27,19.2640
28,19.2273
29,19.2444
30,19.2413
31,19.2409
32,19.2361
33,19.2209
34,19.1947
35,19.2120
36,19.2223
37,19.2456
38,19.1863
39,19.2383
40,19.2232
41,19.2113
42,19.1689
43,19.1575
44,19.1406
45,19.2078
46,19.1657
47,19.1698
48,19.1656
49,19.2132
50,19.2328
51,19.2548
52,19.1455
53,19.1852
54,19.0970
55,19.1697
56,19.1031
57,19.1791
58,19.1669
59,19.1693
60,19.1888
61,19.1715
62,19.1538
63,19.1974
64,19.1976
65,19.1619
66,19.1745
67,19.1788
68,19.1330
69,19.1465
70,19.0979
71,19.1853
72,19.1304
73,19.1557
74,19.1411
75,19.1790
76,19.1840
77,19.1935
78,19.0912
79,19.1676
80,19.2071
81,19.1401
82,19.1345
83,19.2080
84,19.1390
85,19.1418
86,19.1041
87,19.1176
88,19.1072
89,19.1460
90,19.1425
91,19.1148
92,19.1062
93,19.1212
94,19.1369
95,19.1435
96,19.1129
97,19.1184
98,19.1444
99,19.0952
