train_acc,train_loss,val_acc,val_loss
0.42314999999999997,2.0503685,0.6017721518987342,1.3191756
0.66534,1.0965757,0.7089873417721518,0.9379819
0.72268,0.8851293,0.745506329113924,0.80100656
0.75197,0.7790596,0.7605063291139241,0.73414344
0.77299,0.70939016,0.7779746835443038,0.6676198
0.7878,0.6539932,0.7951898734177214,0.6323809
0.79628,0.6226545,0.8085443037974683,0.5760807
0.80427,0.5922169,0.8060126582278482,0.58628225
0.81217,0.5664536,0.8214556962025316,0.5374363
0.81713,0.54724705,0.8241772151898732,0.51896954
0.82198,0.5328374,0.8232911392405062,0.5167733
0.82556,0.5175968,0.8351265822784809,0.4956756
0.8300599999999999,0.5042806,0.8394936708860757,0.47054195
0.83284,0.492849,0.8304430379746834,0.49207798
0.83835,0.4797616,0.8369620253164558,0.48066354
0.83796,0.47012264,0.8454430379746835,0.4535056
0.84203,0.46015543,0.8471518987341772,0.45700812
0.8443799999999999,0.4549014,0.8488607594936709,0.45066193
0.8459200000000001,0.4477105,0.8560759493670885,0.4204203
0.84911,0.44012457,0.8504430379746836,0.4279968
0.85035,0.432605,0.8542405063291137,0.42347214
0.85252,0.42567974,0.8519620253164556,0.435479
0.8534499999999999,0.42208514,0.858481012658228,0.40559918
0.8546900000000001,0.417153,0.8577215189873416,0.4196792
0.85775,0.4105835,0.8563291139240508,0.4223295
0.8589,0.40827522,0.8589240506329114,0.40411827
0.86097,0.40278497,0.8601265822784808,0.3995823
0.86091,0.3988044,0.8582911392405064,0.4125236
0.8619300000000001,0.39441505,0.8634177215189874,0.38751233
0.86258,0.3929143,0.8643037974683544,0.3903043
0.8625499999999999,0.38996437,0.8671518987341772,0.39013186
0.8646800000000001,0.3849753,0.8620886075949366,0.38578206
0.86595,0.3833136,0.8703164556962025,0.3785845
0.8670500000000001,0.37933123,0.8662658227848101,0.38494197
0.8667699999999999,0.37888107,0.8687974683544303,0.378358
0.8681400000000001,0.3745097,0.870253164556962,0.37354982
0.86808,0.3736405,0.8709493670886077,0.37315962
0.86926,0.3702509,0.8704430379746836,0.37027073
0.87043,0.36645544,0.8634177215189872,0.38676688
0.87031,0.36694443,0.8698734177215189,0.37230623
0.87212,0.36331528,0.8742405063291138,0.3667532
0.8735800000000001,0.3608015,0.8739240506329113,0.36318323
0.8730999999999999,0.35946923,0.8682278481012659,0.37632665
0.87286,0.35840484,0.8708227848101266,0.3656637
0.87376,0.35577756,0.8645569620253164,0.39234716
0.87418,0.35408095,0.8709493670886077,0.36586222
0.875,0.35307974,0.8705696202531646,0.36699992
0.87572,0.35052508,0.8737974683544302,0.36350477
0.8754700000000001,0.3494072,0.8670253164556962,0.37357882
0.8754400000000001,0.34862614,0.8731012658227847,0.36247495
0.8765,0.34575856,0.8757594936708861,0.35927477
0.87649,0.34569457,0.8729746835443039,0.3700271
0.8788,0.34269682,0.8789873417721519,0.35235798
0.87783,0.3421338,0.8753797468354431,0.35784826
0.8791,0.33897212,0.869367088607595,0.36916202
0.87847,0.33919403,0.8722151898734177,0.36664918
0.87892,0.33764637,0.8715189873417721,0.36263463
0.8786700000000001,0.33638453,0.8739240506329113,0.36099273
0.87957,0.33552235,0.8779113924050631,0.35150483
0.88089,0.3343314,0.8732911392405063,0.36867645
0.88017,0.33342528,0.8755063291139241,0.35603696
0.8811199999999999,0.3328887,0.875253164556962,0.35572097
0.88215,0.3298216,0.8727215189873418,0.3591262
0.88174,0.3302473,0.8748734177215189,0.35819075
0.8830399999999999,0.32820195,0.8765822784810124,0.3489706
0.88378,0.32626605,0.8710759493670885,0.366778
0.8829499999999999,0.32642248,0.8769620253164555,0.35721526
0.88359,0.32488495,0.8755696202531645,0.35025695
0.8826600000000001,0.32587165,0.8767721518987341,0.34979567
0.8832300000000001,0.3235632,0.8787974683544303,0.3439222
0.88408,0.32300007,0.8750632911392404,0.35483044
0.88358,0.32159021,0.8760126582278482,0.35778868
0.88435,0.32094428,0.8759493670886075,0.35111254
0.88561,0.32036623,0.8770253164556964,0.34806913
0.88525,0.31919995,0.8744936708860757,0.35344893
0.8854099999999999,0.31882238,0.8808227848101267,0.34459057
0.88438,0.3184527,0.8785443037974684,0.3433454
0.88646,0.317886,0.8825949367088607,0.3404962
0.88603,0.31633958,0.8779113924050633,0.3452461
0.8862300000000001,0.31521735,0.8777848101265823,0.34698516
0.8857,0.31396565,0.8784177215189874,0.3461192
0.8867900000000001,0.31500685,0.8804430379746836,0.34214318
0.88709,0.31304455,0.8756962025316455,0.35705814
0.88724,0.31191522,0.8774683544303796,0.3458888
0.88773,0.31182545,0.8790506329113925,0.34384865
0.8871800000000001,0.31112513,0.8757594936708861,0.35148907
0.8874000000000001,0.3105257,0.8771518987341774,0.34504473
0.8883000000000001,0.3098547,0.8711392405063292,0.36528298
0.889,0.30993277,0.8793670886075949,0.3470896
0.8887900000000001,0.30818722,0.8775949367088609,0.34540817
0.88863,0.3072812,0.8775316455696202,0.34773344
0.88879,0.3078302,0.8771518987341774,0.35094061
0.88787,0.30686,0.8786075949367088,0.34069082
0.88897,0.3059351,0.8765189873417722,0.34675005
0.8901399999999999,0.30495444,0.8772784810126583,0.34927598
0.88859,0.30518997,0.8789873417721519,0.3410955
0.8912,0.3025381,0.8787974683544303,0.34243393
0.88959,0.30249035,0.8795569620253164,0.34343424
0.88955,0.30335614,0.8764556962025317,0.35661983
0.8908900000000001,0.30262607,0.8789873417721519,0.34300962
