train_acc,train_loss,val_acc,val_loss
0.43122000000000005,1.9705303,0.6332911392405063,1.2012926
0.6979399999999999,0.97232956,0.7548101265822786,0.77247745
0.76305,0.7385268,0.7827215189873417,0.66626227
0.78846,0.64470476,0.7939240506329115,0.6071491
0.80408,0.59165466,0.8137341772151898,0.54493195
0.81444,0.5508705,0.82626582278481,0.5134024
0.82237,0.52668846,0.8234810126582279,0.5167813
0.8303100000000001,0.4967737,0.8396202531645569,0.46261337
0.83604,0.47700644,0.8400632911392404,0.4692185
0.8423499999999999,0.45593974,0.8470253164556961,0.4322616
0.84765,0.44065315,0.8515822784810128,0.4297367
0.85168,0.42582947,0.8525949367088608,0.4178262
0.8543999999999999,0.41277945,0.8610126582278482,0.39713702
0.85771,0.40266812,0.8587974683544304,0.3986081
0.8616400000000001,0.39132038,0.8606329113924048,0.39444548
0.86319,0.3829498,0.8605063291139239,0.39204174
0.8666500000000001,0.37430236,0.8671518987341772,0.37702504
0.86824,0.366696,0.8654430379746835,0.38877955
0.87104,0.35965556,0.8669620253164558,0.37228137
0.8723500000000001,0.35249048,0.8643037974683544,0.37915376
0.87471,0.34506255,0.8681645569620252,0.37509406
0.8754700000000001,0.34078217,0.8730379746835443,0.35918948
0.8777699999999999,0.3357962,0.8766455696202531,0.35033983
0.87951,0.33134937,0.8691772151898733,0.36711672
0.88152,0.32502893,0.8712025316455695,0.36884317
0.88174,0.31979415,0.8729113924050634,0.35214663
0.8842000000000001,0.31494042,0.8615189873417722,0.37724236
0.8848799999999999,0.31140953,0.8736708860759493,0.35917753
0.8862800000000001,0.30546278,0.8762025316455696,0.34278378
0.8869499999999999,0.30421537,0.8769620253164557,0.34370208
0.8882000000000001,0.29927024,0.8740506329113925,0.3516448
0.8902599999999999,0.29346564,0.8746202531645569,0.34974754
0.8906700000000001,0.29104644,0.8750632911392406,0.35166568
0.89249,0.28650102,0.8763924050632911,0.3504827
0.89236,0.2855055,0.879746835443038,0.3442335
0.8937,0.28120685,0.8776582278481013,0.34458485
0.89446,0.2787074,0.8811392405063293,0.34532765
0.8948,0.27481544,0.8812025316455696,0.33464947
0.8974500000000001,0.27099591,0.8781012658227847,0.34545317
0.8965700000000001,0.26942238,0.8760126582278482,0.35226998
0.89913,0.265255,0.8801265822784811,0.33904707
0.8993900000000001,0.26359302,0.881012658227848,0.34567827
0.90005,0.2612951,0.8748101265822785,0.35292834
0.9006200000000001,0.25974196,0.8799367088607594,0.34318003
0.90151,0.25497752,0.8802531645569619,0.3427658
0.9016500000000001,0.25369585,0.8754430379746837,0.34700033
0.9028900000000001,0.25085527,0.8792405063291139,0.35158408
0.90325,0.24854763,0.8786708860759492,0.3494641
0.90519,0.2457478,0.8755696202531644,0.35518602
0.9052,0.24357669,0.8796835443037975,0.34376454
0.90492,0.24120127,0.8805696202531647,0.34034276
0.90553,0.23977509,0.8765822784810127,0.36221942
0.90808,0.23647822,0.880379746835443,0.35017473
0.9085500000000001,0.23467709,0.8794303797468354,0.34732196
0.90828,0.23241565,0.8785443037974684,0.3588994
0.90864,0.23197551,0.879746835443038,0.3524852
0.9099400000000001,0.22877494,0.8775316455696203,0.35566205
0.9105,0.22632942,0.8746835443037974,0.35397074
0.91041,0.22525059,0.8801898734177217,0.34649774
0.9110699999999999,0.22442548,0.8782278481012658,0.3587183
0.91216,0.22154187,0.8784177215189873,0.3601463
0.9134200000000001,0.21934131,0.8811392405063291,0.353294
0.91298,0.2161592,0.879240506329114,0.3696961
0.91314,0.21572104,0.8746835443037974,0.3750057
0.9142100000000001,0.21361719,0.8834810126582281,0.35883853
0.91555,0.21165702,0.8786075949367088,0.36213806
0.9154000000000001,0.21030557,0.8775949367088606,0.36044142
0.9162100000000001,0.20874229,0.8786075949367088,0.36863187
0.91569,0.2075553,0.8781645569620253,0.36428115
0.91769,0.20398282,0.8793670886075949,0.3690581
0.91813,0.20369059,0.8784177215189874,0.36447075
0.9188999999999998,0.2011856,0.8810126582278482,0.37283915
0.9192899999999999,0.20056927,0.8779113924050636,0.37385887
0.9179599999999999,0.20160209,0.8834810126582279,0.36917317
0.9195399999999999,0.19758475,0.8781645569620253,0.36996242
0.92038,0.19506943,0.874873417721519,0.3900805
0.92125,0.19294675,0.8777848101265823,0.3783414
0.92114,0.19275057,0.8748101265822785,0.3898929
0.9215899999999999,0.19229731,0.8804430379746836,0.37753746
0.9225399999999999,0.18942057,0.8771518987341771,0.3925726
0.92268,0.18912034,0.8800632911392405,0.38626373
0.9240499999999999,0.18683489,0.8788607594936709,0.38994452
0.9233199999999999,0.18554077,0.879620253164557,0.39318448
0.92453,0.18384345,0.8774050632911392,0.38977206
0.9252999999999999,0.1823436,0.8787974683544305,0.38779134
0.9251499999999999,0.18144217,0.8774683544303796,0.40562508
0.9248,0.180559,0.8730379746835443,0.40746415
0.9259199999999999,0.17920046,0.8764556962025316,0.3965872
0.9271199999999999,0.17761278,0.8795569620253163,0.39247197
0.9275599999999999,0.17628717,0.8761392405063292,0.39617762
0.9275399999999999,0.17552847,0.8767088607594937,0.4093814
0.92876,0.17277217,0.8752531645569621,0.41767251
0.9278299999999999,0.17257746,0.8735443037974686,0.40665755
0.9286199999999999,0.1710716,0.875,0.4170452
0.92937,0.170026,0.8780379746835444,0.4193293
0.9294799999999999,0.17147921,0.8776582278481013,0.41404614
0.93053,0.1670292,0.876772151898734,0.4222868
0.93055,0.16695398,0.8756962025316457,0.4202929
0.9299599999999999,0.16689116,0.8763924050632913,0.42121282
0.9311799999999998,0.16573457,0.8789240506329115,0.41759917
