Epoch number,Elapsed Time
0,45.1411
1,45.0239
2,45.0035
3,45.1315
4,45.1790
5,45.1454
6,45.1162
7,45.1448
8,44.9219
9,45.0947
10,45.1172
11,45.1076
12,45.1315
13,45.1042
14,45.1070
15,44.9553
16,45.0532
17,45.0045
18,44.9714
19,44.9885
20,45.0108
21,44.9940
22,44.8538
23,44.9962
24,44.9771
25,44.9880
26,44.9770
27,44.9910
28,44.9816
29,44.7873
30,44.9553
31,44.9334
32,44.9269
33,44.9261
34,44.9152
35,44.9305
36,44.7505
37,44.9094
38,44.9076
39,44.9183
40,44.9307
41,44.8943
42,44.7938
43,44.7953
44,44.9104
45,44.9566
46,45.0196
47,44.9193
48,44.9889
49,44.8454
50,44.8180
51,45.1263
52,45.2944
53,45.4250
54,45.3490
55,45.3508
56,45.2940
57,45.2963
58,45.5043
59,45.4284
60,45.4803
61,45.5545
62,45.4987
63,45.1647
64,45.3720
65,45.3355
66,45.3135
67,45.4602
68,45.3351
69,45.2926
70,45.1778
71,45.3335
72,52.9329
73,45.2783
74,45.3517
75,45.3157
76,45.1648
77,45.1435
78,45.3803
79,45.3289
80,45.3074
81,45.3356
82,45.3123
83,45.2285
84,45.1875
85,45.3626
86,45.3787
87,45.3860
88,45.2222
89,45.2069
90,45.2861
91,45.1761
92,45.3206
93,45.3114
94,45.3019
95,45.3209
96,45.2087
97,45.2581
98,45.2530
99,45.3084
