Epoch number,Elapsed Time
0,11.1962
1,11.1482
2,11.2178
3,11.2154
4,11.2100
5,11.2105
6,11.1981
7,11.1034
8,11.2082
9,11.2180
10,11.2148
11,11.2130
12,11.1848
13,11.1996
14,11.2056
15,11.2008
16,11.1989
17,11.2043
18,11.1958
19,11.2069
20,11.2089
21,11.2121
22,11.2222
23,11.2107
24,11.2108
25,11.2041
26,11.2039
27,11.2015
28,11.1570
29,11.2154
30,11.2192
31,11.2055
32,11.2064
33,11.2037
34,11.1445
35,11.1416
36,11.2066
37,11.2038
38,11.2146
39,11.2070
40,11.2183
41,11.2111
42,11.2123
43,11.2137
44,11.2098
45,11.2090
46,11.1976
47,11.2000
48,11.1947
49,11.1943
50,11.1897
51,11.2012
52,11.2012
53,11.2048
54,11.1915
55,11.2012
56,11.1687
57,11.2048
58,11.2035
59,11.2014
60,11.2356
61,11.2433
62,11.0986
63,11.1710
64,11.1985
65,11.1901
66,11.1921
67,11.1989
68,11.1950
69,11.1962
70,11.2056
71,11.2174
72,11.2117
73,11.2008
74,11.2117
75,11.1847
76,11.1997
77,11.1932
78,11.2006
79,11.2062
80,11.2006
81,11.2070
82,11.2105
83,11.1336
84,11.1877
85,11.2112
86,11.2008
87,11.1874
88,11.2028
89,11.2156
90,11.0722
91,11.1988
92,11.1969
93,11.1878
94,11.2018
95,11.1921
96,11.1960
97,11.1859
98,11.1712
99,11.1939
