Epoch number,Elapsed Time
0,13.5609
1,13.5322
2,13.4150
3,13.5508
4,13.6538
5,13.5459
6,13.5550
7,13.5147
8,13.5361
9,13.5260
10,13.4839
11,13.3931
12,13.3731
13,13.3717
14,13.3851
15,13.3882
16,13.3985
17,13.3769
18,13.3755
19,13.5141
20,13.3955
21,13.3988
22,13.4007
23,13.3966
24,13.4876
25,13.4069
26,13.5237
27,13.5406
28,13.6440
29,13.6251
30,13.5448
31,13.5391
32,13.6253
33,13.5295
34,13.5311
35,13.5359
36,13.5313
37,13.5391
38,13.8394
39,13.5186
40,13.5342
41,13.4681
42,13.5313
43,13.6361
44,13.5259
45,13.5230
46,13.5272
47,13.6346
48,13.4149
49,13.5190
50,13.5272
51,13.5283
52,13.5532
53,13.5342
54,13.5607
55,13.5342
56,13.5435
57,13.5246
58,13.5388
59,13.6314
60,13.5414
61,13.6361
62,13.5342
63,13.5026
64,13.4500
65,13.5070
66,13.4597
67,13.4233
68,13.4363
69,13.4435
70,13.4246
71,13.3194
72,13.4005
73,13.5895
74,13.5456
75,13.5288
76,13.5741
77,13.5780
78,13.7443
79,13.5263
80,13.5175
81,13.5409
82,13.5446
83,13.6406
84,13.7415
85,13.6715
86,13.4640
87,13.6310
88,13.5368
89,13.5176
90,13.5202
91,13.5049
92,13.5224
93,13.5497
94,13.4980
95,13.5239
96,13.5247
97,13.5225
98,13.6226
99,13.5383
