Epoch number,Elapsed Time
0,13.3293
1,13.3310
2,13.3479
3,13.3443
4,13.3498
5,13.3537
6,13.3421
7,13.3370
8,13.3498
9,13.3423
10,13.3436
11,13.3164
12,13.3273
13,13.3393
14,13.2478
15,13.2968
16,13.3331
17,13.3481
18,13.3476
19,13.3453
20,13.3385
21,13.3328
22,13.3297
23,13.3370
24,13.3215
25,13.3294
26,13.3333
27,13.3511
28,13.3408
29,13.3344
30,13.3471
31,13.3364
32,13.3317
33,13.3289
34,13.3346
35,13.3435
36,13.3235
37,13.2506
38,13.3275
39,13.3318
40,13.3313
41,13.3370
42,13.3437
43,13.3431
44,13.3394
45,13.3282
46,13.3318
47,13.3408
48,13.3126
49,13.3447
50,13.3457
51,13.3141
52,13.3337
53,13.3345
54,13.3324
55,13.3416
56,13.3195
57,13.3169
58,13.3465
59,13.3263
60,13.3063
61,13.4441
62,13.3967
63,13.3364
64,13.3316
65,13.3092
66,13.3550
67,13.3073
68,13.3217
69,13.3195
70,13.3371
71,13.4034
72,13.3394
73,13.3064
74,13.3184
75,13.3213
76,13.3330
77,13.3387
78,13.3272
79,13.3990
80,13.3436
81,13.3373
82,13.3390
83,13.3020
84,13.2767
85,13.3347
86,13.3447
87,15.8486
88,13.4135
89,13.3338
90,13.3104
91,13.3230
92,13.3426
93,13.3298
94,13.3252
95,13.3691
96,13.3169
97,13.3073
98,13.3123
99,13.3313
