train_acc,train_loss,val_acc,val_loss
0.62113,1.2897761,0.7953797468354431,0.6373905
0.80629,0.5844135,0.8294936708860757,0.49391976
0.8319,0.4961261,0.8433544303797469,0.45553845
0.84459,0.4494258,0.8377215189873417,0.4646485
0.85374,0.41930366,0.8514556962025315,0.40506923
0.8613999999999999,0.39439526,0.8643037974683544,0.3831072
0.8664200000000001,0.37637225,0.8615189873417722,0.39427596
0.8707,0.36275694,0.8738607594936708,0.357068
0.87602,0.34636742,0.8766455696202531,0.3471127
0.87939,0.33564886,0.8780379746835443,0.3429336
0.88219,0.3249042,0.8772784810126583,0.3393487
0.8825,0.31681105,0.8838607594936709,0.33230183
0.8868700000000002,0.30795884,0.8822784810126583,0.32914898
0.88946,0.30013365,0.8822784810126583,0.32597646
0.89156,0.293588,0.8844303797468355,0.3186007
0.8927200000000001,0.28617492,0.8815822784810128,0.32846725
0.8950600000000001,0.2807093,0.8863291139240508,0.32630533
0.89722,0.2733355,0.8822151898734178,0.32711923
0.89799,0.26952404,0.8840506329113924,0.32088378
0.90001,0.2630073,0.8867721518987343,0.32077283
0.9017000000000001,0.25729126,0.8865822784810126,0.32037112
0.90252,0.2525676,0.8864556962025316,0.31821707
0.90413,0.24957755,0.8879746835443039,0.3173124
0.9057999999999999,0.24354364,0.8839240506329116,0.32958493
0.90686,0.23990189,0.8851898734177216,0.32816407
0.90879,0.23494196,0.884493670886076,0.33788297
0.9096000000000001,0.23221561,0.884493670886076,0.332702
0.91096,0.22757372,0.8880379746835443,0.3332484
0.91125,0.22398952,0.8848101265822785,0.33314496
0.91215,0.2207496,0.8811392405063293,0.3404922
0.91451,0.21757953,0.8878481012658228,0.326766
0.9161199999999999,0.21315944,0.8880379746835443,0.33481655
0.91661,0.20981202,0.8841772151898734,0.33676243
0.9182100000000001,0.20631625,0.8824050632911393,0.35421342
0.9184,0.20326838,0.8884177215189873,0.33879364
0.9197000000000001,0.19876264,0.8823417721518986,0.3445724
0.91989,0.19789828,0.8864556962025318,0.34172818
0.9218999999999998,0.19385351,0.8845569620253164,0.34822908
0.92253,0.1904917,0.8831645569620254,0.3634065
0.92319,0.18920039,0.8831012658227846,0.35084528
0.92495,0.1843156,0.885253164556962,0.34915859
0.9250900000000001,0.18269919,0.8784177215189873,0.37552628
0.9259,0.18139444,0.8827848101265824,0.36638707
0.92658,0.17799914,0.8846835443037975,0.36551997
0.92853,0.1748163,0.8822784810126585,0.3753182
0.9288299999999999,0.17179249,0.8789873417721519,0.3713212
0.9299299999999999,0.16987936,0.8817721518987341,0.3820852
0.93055,0.16832185,0.8776582278481012,0.39364454
0.9317799999999999,0.16457367,0.8804430379746835,0.38833594
0.93223,0.16340044,0.8788607594936708,0.39468515
0.93325,0.16050164,0.8770253164556961,0.39372826
0.9341499999999999,0.15962149,0.8843037974683544,0.39957473
0.93479,0.15446201,0.8763291139240506,0.41844076
0.93594,0.15409718,0.8806962025316456,0.412595
0.9368699999999999,0.15136771,0.8774683544303796,0.40923113
0.93724,0.1502511,0.8806962025316456,0.4178311
0.93829,0.14671469,0.8732911392405063,0.44832668
0.9391399999999999,0.14506377,0.8788607594936709,0.41997916
0.9400899999999999,0.1429258,0.8764556962025317,0.44865948
0.9402200000000001,0.14209068,0.8793670886075949,0.45274436
0.94131,0.1401812,0.8779113924050633,0.44186866
0.9424699999999999,0.13800347,0.8777215189873416,0.4615436
0.94223,0.1366873,0.8787974683544303,0.45595193
0.9435999999999999,0.13458705,0.8739240506329113,0.46824068
0.9433999999999999,0.13313241,0.8781645569620253,0.46367076
0.9438499999999999,0.13201529,0.8760759493670887,0.47410995
0.9461599999999999,0.12819017,0.8767088607594937,0.4755349
0.9464,0.1291131,0.8777215189873419,0.48137587
0.9461499999999999,0.12744671,0.8760126582278479,0.48830763
0.94771,0.123390615,0.8774050632911392,0.5076995
0.94758,0.12463807,0.8762025316455696,0.506573
0.9488199999999999,0.12060815,0.8772151898734178,0.50326943
0.9476399999999999,0.12245657,0.8733544303797467,0.5085989
0.94905,0.12057382,0.8799367088607595,0.505379
0.9508499999999999,0.11748143,0.870759493670886,0.5205026
0.9499,0.1184249,0.8743670886075949,0.53011274
0.9501399999999999,0.11660591,0.8718354430379749,0.5277017
0.9511699999999998,0.115281686,0.874113924050633,0.5377963
0.95273,0.11270102,0.8776582278481012,0.51751465
0.95274,0.111228086,0.8727848101265823,0.5492931
0.95246,0.11229096,0.8736075949367089,0.53962064
0.95373,0.11026482,0.8736708860759494,0.5688444
0.9538699999999999,0.10985083,0.8734177215189873,0.56099665
0.9550599999999999,0.107108794,0.8705696202531646,0.5545354
0.95494,0.107208505,0.8731012658227849,0.5779411
0.95607,0.10523235,0.8748734177215189,0.6068295
0.9560599999999999,0.10465527,0.871772151898734,0.5774739
0.95551,0.104515,0.8739240506329113,0.5873128
0.95697,0.10263832,0.8751898734177217,0.5730538
0.9563700000000002,0.10301689,0.8785443037974682,0.5838066
0.9576999999999999,0.10038295,0.8706329113924051,0.61377263
0.95769,0.102069624,0.8722784810126581,0.60751265
0.95841,0.09951557,0.8712025316455695,0.60075456
0.95823,0.09939749,0.8707594936708861,0.62429947
0.95931,0.09676622,0.8755696202531645,0.59190613
0.9593600000000001,0.09679931,0.8725316455696204,0.61052513
0.95951,0.096010774,0.8685443037974685,0.621408
0.9587899999999999,0.09704624,0.8717721518987342,0.64279175
0.95976,0.09515512,0.8719620253164556,0.6535746
0.9606800000000001,0.093934804,0.8757594936708861,0.6373014
