Epoch number,Elapsed Time
0,15.7008
1,15.6767
2,15.7055
3,15.6794
4,15.6852
5,15.6751
6,15.6710
7,15.6714
8,15.6899
9,15.6732
10,15.6889
11,15.6626
12,15.6827
13,15.6683
14,15.6985
15,15.4936
16,15.6287
17,15.6588
18,15.6715
19,32.6104
20,15.6612
21,15.6655
22,15.6640
23,15.6422
24,15.6505
25,15.6382
26,15.6667
27,15.6386
28,15.6710
29,15.6499
30,15.6555
31,15.6283
32,15.6629
33,15.6314
34,15.5434
35,15.6227
36,15.6281
37,15.6232
38,15.6286
39,15.6125
40,15.6393
41,15.6322
42,15.6114
43,15.5528
44,15.5533
45,15.5415
46,15.5542
47,15.5420
48,15.6118
49,15.6191
50,15.6276
51,15.6170
52,15.6465
53,15.6203
54,15.5402
55,15.6123
56,15.6610
57,15.6212
58,15.6257
59,15.6281
60,15.6151
61,15.6203
62,15.6313
63,15.6192
64,15.6435
65,15.6217
66,15.6308
67,15.6341
68,15.6321
69,15.6252
70,15.6251
71,15.6291
72,15.6391
73,15.5040
74,15.5464
75,15.6332
76,15.6407
77,15.6382
78,15.6403
79,15.6355
80,15.6316
81,15.6287
82,15.6586
83,15.6481
84,15.6403
85,15.6182
86,15.6347
87,15.6411
88,15.6343
89,15.6120
90,15.6170
91,15.6368
92,15.6413
93,15.4498
94,15.5806
95,15.6294
96,15.6215
97,15.6154
98,15.6469
99,15.6234
