Epoch number,Elapsed Time
0,54.9262
1,54.7499
2,54.5509
3,54.0939
4,53.8215
5,53.9212
6,54.4509
7,54.5013
8,54.2309
9,54.4101
10,54.4057
11,54.4288
12,54.4070
13,54.3402
14,54.1380
15,54.3369
16,53.8944
17,54.2550
18,54.3581
19,54.2536
20,54.1879
21,54.2948
22,54.2531
23,54.2614
24,54.2458
25,54.0232
26,54.2421
27,53.7656
28,53.5213
29,53.5828
30,53.9972
31,53.9793
32,54.1924
33,54.2227
34,54.2311
35,54.2200
36,54.0721
37,53.9825
38,54.1750
39,54.0962
40,53.6873
41,53.7855
42,54.0102
43,53.9462
44,54.1315
45,54.0914
46,54.1157
47,54.1210
48,53.8766
49,54.0181
50,54.0024
51,53.7721
52,53.2383
53,53.2682
54,53.3499
55,53.9136
56,53.9744
57,53.9842
58,53.9498
59,53.9429
60,53.8735
61,53.9871
62,53.9705
63,53.9683
64,53.9353
65,53.3311
66,53.4695
67,53.9651
68,53.9621
69,53.9227
70,53.8752
71,53.8195
72,53.9157
73,53.9216
74,53.9671
75,53.9310
76,53.7941
77,53.1989
78,53.2228
79,53.3252
80,53.6477
81,53.8905
82,53.7724
83,53.7156
84,53.9068
85,53.8347
86,53.9076
87,53.8337
88,53.8835
89,53.7066
90,53.5973
91,53.2557
92,53.6969
93,53.7848
94,53.7742
95,53.8150
96,53.8624
97,53.8191
98,53.8568
99,53.7889
